"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Altersjahr","5-Jahres-Altersgruppe","5-Jahres-Altersgruppe (Sort)","wirtschaftliche Bevölkerung"
"2012","071","71","Fluntern","17","15-19","4","47"
"2012","071","71","Fluntern","18","15-19","4","51"
"2012","071","71","Fluntern","19","15-19","4","65"
"2012","071","71","Fluntern","20","20-24","5","62"
"2012","071","71","Fluntern","21","20-24","5","89"
"2012","071","71","Fluntern","22","20-24","5","96"
"2012","071","71","Fluntern","23","20-24","5","92"
"2012","071","71","Fluntern","24","20-24","5","125"
"2012","071","71","Fluntern","25","25-29","6","96"
"2012","071","71","Fluntern","26","25-29","6","132"
"2012","071","71","Fluntern","27","25-29","6","108"
"2012","071","71","Fluntern","28","25-29","6","111"
"2012","071","71","Fluntern","29","25-29","6","100"
"2012","071","71","Fluntern","30","30-34","7","126"
"2012","071","71","Fluntern","31","30-34","7","132"
"2012","071","71","Fluntern","32","30-34","7","122"
"2012","071","71","Fluntern","33","30-34","7","131"
"2012","071","71","Fluntern","34","30-34","7","117"
"2012","071","71","Fluntern","35","35-39","8","146"
"2012","071","71","Fluntern","36","35-39","8","118"
"2012","071","71","Fluntern","37","35-39","8","112"
"2012","071","71","Fluntern","38","35-39","8","119"
"2012","071","71","Fluntern","39","35-39","8","147"
"2012","071","71","Fluntern","40","40-44","9","113"
"2012","071","71","Fluntern","41","40-44","9","138"
"2012","071","71","Fluntern","42","40-44","9","143"
"2012","071","71","Fluntern","43","40-44","9","110"
"2012","071","71","Fluntern","44","40-44","9","126"
"2012","071","71","Fluntern","45","45-49","10","125"
"2012","071","71","Fluntern","46","45-49","10","113"
"2012","071","71","Fluntern","47","45-49","10","114"
"2012","071","71","Fluntern","48","45-49","10","118"
"2012","071","71","Fluntern","49","45-49","10","101"
"2012","071","71","Fluntern","50","50-54","11","119"
"2012","071","71","Fluntern","51","50-54","11","105"
"2012","071","71","Fluntern","52","50-54","11","115"
"2012","071","71","Fluntern","53","50-54","11","90"
"2012","071","71","Fluntern","54","50-54","11","104"
"2012","071","71","Fluntern","55","55-59","12","110"
"2012","071","71","Fluntern","56","55-59","12","96"
"2012","071","71","Fluntern","57","55-59","12","92"
"2012","071","71","Fluntern","58","55-59","12","87"
"2012","071","71","Fluntern","59","55-59","12","94"
"2012","071","71","Fluntern","60","60-64","13","100"
"2012","071","71","Fluntern","61","60-64","13","91"
"2012","071","71","Fluntern","62","60-64","13","86"
"2012","071","71","Fluntern","63","60-64","13","87"
"2012","071","71","Fluntern","64","60-64","13","86"
"2012","071","71","Fluntern","65","65-69","14","82"
"2012","071","71","Fluntern","66","65-69","14","88"
"2012","071","71","Fluntern","67","65-69","14","90"
"2012","071","71","Fluntern","68","65-69","14","74"
"2012","071","71","Fluntern","69","65-69","14","84"
"2012","071","71","Fluntern","70","70-74","15","74"
"2012","071","71","Fluntern","71","70-74","15","86"
"2012","071","71","Fluntern","72","70-74","15","77"
"2012","071","71","Fluntern","73","70-74","15","74"
"2012","071","71","Fluntern","74","70-74","15","62"
"2012","071","71","Fluntern","75","75-79","16","65"
"2012","071","71","Fluntern","76","75-79","16","64"
"2012","071","71","Fluntern","77","75-79","16","49"
"2012","071","71","Fluntern","78","75-79","16","36"
"2012","071","71","Fluntern","79","75-79","16","47"
"2012","071","71","Fluntern","80","80-84","17","55"
"2012","071","71","Fluntern","81","80-84","17","43"
"2012","071","71","Fluntern","82","80-84","17","44"
"2012","071","71","Fluntern","83","80-84","17","46"
"2012","071","71","Fluntern","84","80-84","17","32"
"2012","071","71","Fluntern","85","85-89","18","33"
"2012","071","71","Fluntern","86","85-89","18","33"
"2012","071","71","Fluntern","87","85-89","18","37"
"2012","071","71","Fluntern","88","85-89","18","29"
"2012","071","71","Fluntern","89","85-89","18","21"
"2012","071","71","Fluntern","90","90-94","19","30"
"2012","071","71","Fluntern","91","90-94","19","21"
"2012","071","71","Fluntern","92","90-94","19","14"
"2012","071","71","Fluntern","93","90-94","19","11"
"2012","071","71","Fluntern","94","90-94","19","11"
"2012","071","71","Fluntern","95","95-99","20","6"
"2012","071","71","Fluntern","96","95-99","20","1"
"2012","071","71","Fluntern","97","95-99","20","4"
"2012","071","71","Fluntern","98","95-99","20","2"
"2012","071","71","Fluntern","99","95-99","20","2"
"2012","071","71","Fluntern","100","100 und mehr","21","3"
"2012","071","71","Fluntern","101","100 und mehr","21","1"
"2012","072","72","Hottingen","0","0-4","1","115"
"2012","072","72","Hottingen","1","0-4","1","100"
"2012","072","72","Hottingen","2","0-4","1","100"
"2012","072","72","Hottingen","3","0-4","1","100"
"2012","072","72","Hottingen","4","0-4","1","97"
"2012","072","72","Hottingen","5","5-9","2","92"
"2012","072","72","Hottingen","6","5-9","2","86"
"2012","072","72","Hottingen","7","5-9","2","81"
"2012","072","72","Hottingen","8","5-9","2","86"
"2012","072","72","Hottingen","9","5-9","2","77"
"2012","072","72","Hottingen","10","10-14","3","70"
"2012","072","72","Hottingen","11","10-14","3","55"
"2012","072","72","Hottingen","12","10-14","3","66"
"2012","072","72","Hottingen","13","10-14","3","77"
"2012","072","72","Hottingen","14","10-14","3","70"
"2012","072","72","Hottingen","15","15-19","4","72"
"2012","072","72","Hottingen","16","15-19","4","60"
"2012","072","72","Hottingen","17","15-19","4","85"
"2012","072","72","Hottingen","18","15-19","4","85"
"2012","072","72","Hottingen","19","15-19","4","101"
"2012","072","72","Hottingen","20","20-24","5","104"
"2012","072","72","Hottingen","21","20-24","5","108"
"2012","072","72","Hottingen","22","20-24","5","127"
"2012","072","72","Hottingen","23","20-24","5","123"
"2012","072","72","Hottingen","24","20-24","5","150"
"2012","072","72","Hottingen","25","25-29","6","138"
"2012","072","72","Hottingen","26","25-29","6","135"
"2012","072","72","Hottingen","27","25-29","6","176"
"2012","072","72","Hottingen","28","25-29","6","203"
"2012","072","72","Hottingen","29","25-29","6","188"
"2012","072","72","Hottingen","30","30-34","7","220"
"2012","072","72","Hottingen","31","30-34","7","197"
"2012","072","72","Hottingen","32","30-34","7","199"
"2012","072","72","Hottingen","33","30-34","7","206"
"2012","072","72","Hottingen","34","30-34","7","211"
"2012","072","72","Hottingen","35","35-39","8","203"
"2012","072","72","Hottingen","36","35-39","8","213"
"2012","072","72","Hottingen","37","35-39","8","212"
"2012","072","72","Hottingen","38","35-39","8","179"
"2012","072","72","Hottingen","39","35-39","8","178"
"2012","072","72","Hottingen","40","40-44","9","186"
"2012","072","72","Hottingen","41","40-44","9","184"
"2012","072","72","Hottingen","42","40-44","9","174"
"2012","072","72","Hottingen","43","40-44","9","206"
"2012","072","72","Hottingen","44","40-44","9","177"
"2012","072","72","Hottingen","45","45-49","10","162"
"2012","072","72","Hottingen","46","45-49","10","185"
"2012","072","72","Hottingen","47","45-49","10","170"
"2012","072","72","Hottingen","48","45-49","10","155"
"2012","072","72","Hottingen","49","45-49","10","163"
"2012","072","72","Hottingen","50","50-54","11","142"
"2012","072","72","Hottingen","51","50-54","11","157"
"2012","072","72","Hottingen","52","50-54","11","126"
"2012","072","72","Hottingen","53","50-54","11","136"
"2012","072","72","Hottingen","54","50-54","11","115"
"2012","072","72","Hottingen","55","55-59","12","144"
"2012","072","72","Hottingen","56","55-59","12","138"
"2012","072","72","Hottingen","57","55-59","12","125"
"2012","072","72","Hottingen","58","55-59","12","109"
"2012","072","72","Hottingen","59","55-59","12","132"
"2012","072","72","Hottingen","60","60-64","13","132"
"2012","072","72","Hottingen","61","60-64","13","100"
"2012","072","72","Hottingen","62","60-64","13","86"
"2012","072","72","Hottingen","63","60-64","13","106"
"2012","072","72","Hottingen","64","60-64","13","98"
"2012","072","72","Hottingen","65","65-69","14","106"
"2012","072","72","Hottingen","66","65-69","14","100"
"2012","072","72","Hottingen","67","65-69","14","89"
"2012","072","72","Hottingen","68","65-69","14","92"
"2012","072","72","Hottingen","69","65-69","14","95"
"2012","072","72","Hottingen","70","70-74","15","96"
"2012","072","72","Hottingen","71","70-74","15","81"
"2012","072","72","Hottingen","72","70-74","15","69"
"2012","072","72","Hottingen","73","70-74","15","61"
"2012","072","72","Hottingen","74","70-74","15","58"
"2012","072","72","Hottingen","75","75-79","16","55"
"2012","072","72","Hottingen","76","75-79","16","59"
"2012","072","72","Hottingen","77","75-79","16","60"
"2012","072","72","Hottingen","78","75-79","16","62"
"2012","072","72","Hottingen","79","75-79","16","54"
"2012","072","72","Hottingen","80","80-84","17","47"
"2012","072","72","Hottingen","81","80-84","17","57"
"2012","072","72","Hottingen","82","80-84","17","39"
"2012","072","72","Hottingen","83","80-84","17","63"
"2012","072","72","Hottingen","84","80-84","17","46"
"2012","072","72","Hottingen","85","85-89","18","47"
"2012","072","72","Hottingen","86","85-89","18","31"
"2012","072","72","Hottingen","87","85-89","18","29"
"2012","072","72","Hottingen","88","85-89","18","36"
"2012","072","72","Hottingen","89","85-89","18","30"
"2012","072","72","Hottingen","90","90-94","19","29"
"2012","072","72","Hottingen","91","90-94","19","20"
"2012","072","72","Hottingen","92","90-94","19","22"
"2012","072","72","Hottingen","93","90-94","19","15"
"2012","072","72","Hottingen","94","90-94","19","14"
"2012","072","72","Hottingen","95","95-99","20","10"
"2012","072","72","Hottingen","96","95-99","20","7"
"2012","072","72","Hottingen","97","95-99","20","6"
"2012","072","72","Hottingen","98","95-99","20","2"
"2012","072","72","Hottingen","99","95-99","20","2"
"2012","072","72","Hottingen","100","100 und mehr","21","4"
"2012","072","72","Hottingen","104","100 und mehr","21","1"
"2012","073","73","Hirslanden","0","0-4","1","90"
"2012","073","73","Hirslanden","1","0-4","1","69"
"2012","073","73","Hirslanden","2","0-4","1","63"
"2012","073","73","Hirslanden","3","0-4","1","65"
"2012","073","73","Hirslanden","4","0-4","1","60"
"2012","073","73","Hirslanden","5","5-9","2","65"
"2012","073","73","Hirslanden","6","5-9","2","51"
"2012","073","73","Hirslanden","7","5-9","2","60"
"2012","073","73","Hirslanden","8","5-9","2","41"
"2012","073","73","Hirslanden","9","5-9","2","42"
"2012","073","73","Hirslanden","10","10-14","3","41"
"2012","073","73","Hirslanden","11","10-14","3","44"
"2012","073","73","Hirslanden","12","10-14","3","54"
"2012","073","73","Hirslanden","13","10-14","3","47"
"2012","073","73","Hirslanden","14","10-14","3","54"
"2012","073","73","Hirslanden","15","15-19","4","47"
"2012","073","73","Hirslanden","16","15-19","4","44"
"2012","073","73","Hirslanden","17","15-19","4","45"
"2012","073","73","Hirslanden","18","15-19","4","42"
"2012","073","73","Hirslanden","19","15-19","4","61"
"2012","073","73","Hirslanden","20","20-24","5","40"
"2012","073","73","Hirslanden","21","20-24","5","58"
"2012","073","73","Hirslanden","22","20-24","5","41"
"2012","073","73","Hirslanden","23","20-24","5","59"
"2012","073","73","Hirslanden","24","20-24","5","81"
"2012","073","73","Hirslanden","25","25-29","6","94"
"2012","073","73","Hirslanden","26","25-29","6","106"
"2012","073","73","Hirslanden","27","25-29","6","112"
"2012","073","73","Hirslanden","28","25-29","6","142"
"2012","073","73","Hirslanden","29","25-29","6","164"
"2012","073","73","Hirslanden","30","30-34","7","140"
"2012","073","73","Hirslanden","31","30-34","7","163"
"2012","073","73","Hirslanden","32","30-34","7","164"
"2012","073","73","Hirslanden","33","30-34","7","132"
"2012","073","73","Hirslanden","34","30-34","7","139"
"2012","073","73","Hirslanden","35","35-39","8","143"
"2012","073","73","Hirslanden","36","35-39","8","136"
"2012","073","73","Hirslanden","37","35-39","8","131"
"2012","073","73","Hirslanden","38","35-39","8","123"
"2012","073","73","Hirslanden","39","35-39","8","128"
"2012","073","73","Hirslanden","40","40-44","9","117"
"2012","073","73","Hirslanden","41","40-44","9","119"
"2012","073","73","Hirslanden","42","40-44","9","131"
"2012","073","73","Hirslanden","43","40-44","9","115"
"2012","073","73","Hirslanden","44","40-44","9","130"
"2012","073","73","Hirslanden","45","45-49","10","118"
"2012","073","73","Hirslanden","46","45-49","10","122"
"2012","073","73","Hirslanden","47","45-49","10","114"
"2012","073","73","Hirslanden","48","45-49","10","100"
"2012","073","73","Hirslanden","49","45-49","10","109"
"2012","073","73","Hirslanden","50","50-54","11","99"
"2012","073","73","Hirslanden","51","50-54","11","93"
"2012","073","73","Hirslanden","52","50-54","11","84"
"2012","073","73","Hirslanden","53","50-54","11","81"
"2012","073","73","Hirslanden","54","50-54","11","99"
"2012","073","73","Hirslanden","55","55-59","12","81"
"2012","073","73","Hirslanden","56","55-59","12","65"
"2012","073","73","Hirslanden","57","55-59","12","75"
"2012","073","73","Hirslanden","58","55-59","12","78"
"2012","073","73","Hirslanden","59","55-59","12","77"
"2012","073","73","Hirslanden","60","60-64","13","82"
"2012","073","73","Hirslanden","61","60-64","13","71"
"2012","073","73","Hirslanden","62","60-64","13","68"
"2012","073","73","Hirslanden","63","60-64","13","74"
"2012","073","73","Hirslanden","64","60-64","13","60"
"2012","073","73","Hirslanden","65","65-69","14","55"
"2012","073","73","Hirslanden","66","65-69","14","77"
"2012","073","73","Hirslanden","67","65-69","14","55"
"2012","073","73","Hirslanden","68","65-69","14","55"
"2012","073","73","Hirslanden","69","65-69","14","63"
"2012","073","73","Hirslanden","70","70-74","15","63"
"2012","073","73","Hirslanden","71","70-74","15","71"
"2012","073","73","Hirslanden","72","70-74","15","55"
"2012","073","73","Hirslanden","73","70-74","15","53"
"2012","073","73","Hirslanden","74","70-74","15","39"
"2012","073","73","Hirslanden","75","75-79","16","46"
"2012","073","73","Hirslanden","76","75-79","16","47"
"2012","073","73","Hirslanden","77","75-79","16","47"
"2012","073","73","Hirslanden","78","75-79","16","41"
"2012","073","73","Hirslanden","79","75-79","16","43"
"2012","073","73","Hirslanden","80","80-84","17","45"
"2012","073","73","Hirslanden","81","80-84","17","26"
"2012","073","73","Hirslanden","82","80-84","17","38"
"2012","073","73","Hirslanden","83","80-84","17","51"
"2012","073","73","Hirslanden","84","80-84","17","44"
"2012","073","73","Hirslanden","85","85-89","18","36"
"2012","073","73","Hirslanden","86","85-89","18","41"
"2012","073","73","Hirslanden","87","85-89","18","40"
"2012","073","73","Hirslanden","88","85-89","18","35"
"2012","073","73","Hirslanden","89","85-89","18","48"
"2012","073","73","Hirslanden","90","90-94","19","41"
"2012","073","73","Hirslanden","91","90-94","19","30"
"2012","073","73","Hirslanden","92","90-94","19","31"
"2012","073","73","Hirslanden","93","90-94","19","22"
"2012","073","73","Hirslanden","94","90-94","19","13"
"2012","073","73","Hirslanden","95","95-99","20","11"
"2012","073","73","Hirslanden","96","95-99","20","7"
"2012","073","73","Hirslanden","97","95-99","20","5"
"2012","073","73","Hirslanden","98","95-99","20","7"
"2012","073","73","Hirslanden","99","95-99","20","4"
"2012","073","73","Hirslanden","100","100 und mehr","21","1"
"2012","073","73","Hirslanden","101","100 und mehr","21","1"
"2012","073","73","Hirslanden","102","100 und mehr","21","1"
"2012","074","74","Witikon","0","0-4","1","82"
"2012","074","74","Witikon","1","0-4","1","101"
"2012","074","74","Witikon","2","0-4","1","97"
"2012","074","74","Witikon","3","0-4","1","103"
"2012","074","74","Witikon","4","0-4","1","99"
"2012","074","74","Witikon","5","5-9","2","102"
"2012","074","74","Witikon","6","5-9","2","99"
"2012","074","74","Witikon","7","5-9","2","100"
"2012","074","74","Witikon","8","5-9","2","94"
"2012","074","74","Witikon","9","5-9","2","73"
"2012","074","74","Witikon","10","10-14","3","77"
"2012","074","74","Witikon","11","10-14","3","73"
"2012","074","74","Witikon","12","10-14","3","71"
"2012","074","74","Witikon","13","10-14","3","80"
"2012","074","74","Witikon","14","10-14","3","56"
"2012","074","74","Witikon","15","15-19","4","89"
"2012","074","74","Witikon","16","15-19","4","81"
"2012","074","74","Witikon","17","15-19","4","77"
"2012","074","74","Witikon","18","15-19","4","77"
"2012","074","74","Witikon","19","15-19","4","72"
"2012","074","74","Witikon","20","20-24","5","102"
"2012","074","74","Witikon","21","20-24","5","92"
"2012","074","74","Witikon","22","20-24","5","78"
"2012","074","74","Witikon","23","20-24","5","90"
"2012","074","74","Witikon","24","20-24","5","97"
"2012","074","74","Witikon","25","25-29","6","107"
"2012","074","74","Witikon","26","25-29","6","101"
"2012","074","74","Witikon","27","25-29","6","89"
"2012","074","74","Witikon","28","25-29","6","115"
"2012","074","74","Witikon","29","25-29","6","106"
"2012","074","74","Witikon","30","30-34","7","111"
"2012","074","74","Witikon","31","30-34","7","123"
"2012","074","74","Witikon","32","30-34","7","118"
"2012","074","74","Witikon","33","30-34","7","123"
"2012","074","74","Witikon","34","30-34","7","127"
"2012","074","74","Witikon","35","35-39","8","125"
"2012","074","74","Witikon","36","35-39","8","137"
"2012","074","74","Witikon","37","35-39","8","147"
"2012","074","74","Witikon","38","35-39","8","137"
"2012","074","74","Witikon","39","35-39","8","150"
"2012","074","74","Witikon","40","40-44","9","144"
"2012","074","74","Witikon","41","40-44","9","164"
"2012","074","74","Witikon","42","40-44","9","134"
"2012","074","74","Witikon","43","40-44","9","142"
"2012","074","74","Witikon","44","40-44","9","162"
"2012","074","74","Witikon","45","45-49","10","174"
"2012","074","74","Witikon","46","45-49","10","150"
"2012","074","74","Witikon","47","45-49","10","147"
"2012","074","74","Witikon","48","45-49","10","144"
"2012","074","74","Witikon","49","45-49","10","140"
"2012","074","74","Witikon","50","50-54","11","131"
"2012","074","74","Witikon","51","50-54","11","130"
"2012","074","74","Witikon","52","50-54","11","123"
"2012","074","74","Witikon","53","50-54","11","132"
"2012","074","74","Witikon","54","50-54","11","123"
"2012","074","74","Witikon","55","55-59","12","102"
"2012","074","74","Witikon","56","55-59","12","129"
"2012","074","74","Witikon","57","55-59","12","131"
"2012","074","74","Witikon","58","55-59","12","127"
"2012","074","74","Witikon","59","55-59","12","118"
"2012","074","74","Witikon","60","60-64","13","123"
"2012","074","74","Witikon","61","60-64","13","129"
"2012","074","74","Witikon","62","60-64","13","121"
"2012","074","74","Witikon","63","60-64","13","107"
"2012","074","74","Witikon","64","60-64","13","125"
"2012","074","74","Witikon","65","65-69","14","117"
"2012","074","74","Witikon","66","65-69","14","107"
"2012","074","74","Witikon","67","65-69","14","128"
"2012","074","74","Witikon","68","65-69","14","137"
"2012","074","74","Witikon","69","65-69","14","156"
"2012","074","74","Witikon","70","70-74","15","178"
"2012","074","74","Witikon","71","70-74","15","140"
"2012","074","74","Witikon","72","70-74","15","109"
"2012","074","74","Witikon","73","70-74","15","120"
"2012","074","74","Witikon","74","70-74","15","110"
"2012","074","74","Witikon","75","75-79","16","120"
"2012","074","74","Witikon","76","75-79","16","116"
"2012","074","74","Witikon","77","75-79","16","132"
"2012","074","74","Witikon","78","75-79","16","110"
"2012","074","74","Witikon","79","75-79","16","110"
"2012","074","74","Witikon","80","80-84","17","113"
"2012","074","74","Witikon","81","80-84","17","88"
"2012","074","74","Witikon","82","80-84","17","102"
"2012","074","74","Witikon","83","80-84","17","82"
"2012","074","74","Witikon","84","80-84","17","89"
"2012","074","74","Witikon","85","85-89","18","70"
"2012","074","74","Witikon","86","85-89","18","69"
"2012","074","74","Witikon","87","85-89","18","80"
"2012","074","74","Witikon","88","85-89","18","59"
"2012","074","74","Witikon","89","85-89","18","54"
"2012","074","74","Witikon","90","90-94","19","56"
"2012","074","74","Witikon","91","90-94","19","45"
"2012","074","74","Witikon","92","90-94","19","37"
"2012","074","74","Witikon","93","90-94","19","34"
"2012","074","74","Witikon","94","90-94","19","14"
"2012","074","74","Witikon","95","95-99","20","12"
"2012","074","74","Witikon","96","95-99","20","5"
"2012","074","74","Witikon","97","95-99","20","8"
"2012","074","74","Witikon","98","95-99","20","7"
"2012","074","74","Witikon","99","95-99","20","1"
"2012","074","74","Witikon","100","100 und mehr","21","1"
"2012","081","81","Seefeld","0","0-4","1","65"
"2012","081","81","Seefeld","1","0-4","1","36"
"2012","081","81","Seefeld","2","0-4","1","46"
"2012","081","81","Seefeld","3","0-4","1","36"
"2012","081","81","Seefeld","4","0-4","1","16"
"2012","081","81","Seefeld","5","5-9","2","34"
"2012","081","81","Seefeld","6","5-9","2","22"
"2012","081","81","Seefeld","7","5-9","2","20"
"2012","081","81","Seefeld","8","5-9","2","21"
"2012","081","81","Seefeld","9","5-9","2","19"
"2012","081","81","Seefeld","10","10-14","3","27"
"2012","081","81","Seefeld","11","10-14","3","19"
"2012","081","81","Seefeld","12","10-14","3","17"
"2012","081","81","Seefeld","13","10-14","3","21"
"2012","081","81","Seefeld","14","10-14","3","18"
"2012","081","81","Seefeld","15","15-19","4","22"
"2012","081","81","Seefeld","16","15-19","4","13"
"2012","081","81","Seefeld","17","15-19","4","23"
"2012","081","81","Seefeld","18","15-19","4","21"
"2012","081","81","Seefeld","19","15-19","4","25"
"2012","081","81","Seefeld","20","20-24","5","18"
"2012","081","81","Seefeld","21","20-24","5","19"
"2012","081","81","Seefeld","22","20-24","5","36"
"2012","081","81","Seefeld","23","20-24","5","33"
"2012","081","81","Seefeld","24","20-24","5","48"
"2012","081","81","Seefeld","25","25-29","6","70"
"2012","081","81","Seefeld","26","25-29","6","92"
"2012","081","81","Seefeld","27","25-29","6","112"
"2012","081","81","Seefeld","28","25-29","6","99"
"2012","081","81","Seefeld","29","25-29","6","140"
"2012","081","81","Seefeld","30","30-34","7","145"
"2012","081","81","Seefeld","31","30-34","7","158"
"2012","081","81","Seefeld","32","30-34","7","132"
"2012","081","81","Seefeld","33","30-34","7","130"
"2012","081","81","Seefeld","34","30-34","7","144"
"2012","081","81","Seefeld","35","35-39","8","151"
"2012","081","81","Seefeld","36","35-39","8","128"
"2012","081","81","Seefeld","37","35-39","8","114"
"2012","081","81","Seefeld","38","35-39","8","130"
"2012","081","81","Seefeld","39","35-39","8","108"
"2012","081","81","Seefeld","40","40-44","9","101"
"2012","081","81","Seefeld","41","40-44","9","101"
"2012","081","81","Seefeld","42","40-44","9","96"
"2012","081","81","Seefeld","43","40-44","9","92"
"2012","081","81","Seefeld","44","40-44","9","85"
"2012","081","81","Seefeld","45","45-49","10","91"
"2012","081","81","Seefeld","46","45-49","10","89"
"2012","081","81","Seefeld","47","45-49","10","78"
"2012","081","81","Seefeld","48","45-49","10","68"
"2012","081","81","Seefeld","49","45-49","10","82"
"2012","081","81","Seefeld","50","50-54","11","70"
"2012","081","81","Seefeld","51","50-54","11","59"
"2012","081","81","Seefeld","52","50-54","11","61"
"2012","081","81","Seefeld","53","50-54","11","69"
"2012","081","81","Seefeld","54","50-54","11","62"
"2012","081","81","Seefeld","55","55-59","12","55"
"2012","081","81","Seefeld","56","55-59","12","49"
"2012","081","81","Seefeld","57","55-59","12","52"
"2012","081","81","Seefeld","58","55-59","12","60"
"2012","081","81","Seefeld","59","55-59","12","43"
"2012","081","81","Seefeld","60","60-64","13","41"
"2012","081","81","Seefeld","61","60-64","13","51"
"2012","081","81","Seefeld","62","60-64","13","42"
"2012","081","81","Seefeld","63","60-64","13","45"
"2012","081","81","Seefeld","64","60-64","13","42"
"2012","081","81","Seefeld","65","65-69","14","43"
"2012","081","81","Seefeld","66","65-69","14","43"
"2012","081","81","Seefeld","67","65-69","14","42"
"2012","081","81","Seefeld","68","65-69","14","38"
"2012","081","81","Seefeld","69","65-69","14","35"
"2012","081","81","Seefeld","70","70-74","15","39"
"2012","081","81","Seefeld","71","70-74","15","35"
"2012","081","81","Seefeld","72","70-74","15","36"
"2012","081","81","Seefeld","73","70-74","15","34"
"2012","081","81","Seefeld","74","70-74","15","31"
"2012","081","81","Seefeld","75","75-79","16","27"
"2012","081","81","Seefeld","76","75-79","16","31"
"2012","081","81","Seefeld","77","75-79","16","21"
"2012","081","81","Seefeld","78","75-79","16","23"
"2012","081","81","Seefeld","79","75-79","16","23"
"2012","081","81","Seefeld","80","80-84","17","13"
"2012","081","81","Seefeld","81","80-84","17","25"
"2012","081","81","Seefeld","82","80-84","17","27"
"2012","081","81","Seefeld","83","80-84","17","26"
"2012","081","81","Seefeld","84","80-84","17","9"
"2012","081","81","Seefeld","85","85-89","18","15"
"2012","081","81","Seefeld","86","85-89","18","16"
"2012","081","81","Seefeld","87","85-89","18","13"
"2012","081","81","Seefeld","88","85-89","18","11"
"2012","081","81","Seefeld","89","85-89","18","10"
"2012","081","81","Seefeld","90","90-94","19","12"
"2012","081","81","Seefeld","91","90-94","19","7"
"2012","081","81","Seefeld","92","90-94","19","1"
"2012","081","81","Seefeld","93","90-94","19","6"
"2012","081","81","Seefeld","94","90-94","19","1"
"2012","081","81","Seefeld","95","95-99","20","5"
"2012","081","81","Seefeld","96","95-99","20","3"
"2012","081","81","Seefeld","97","95-99","20","1"
"2012","081","81","Seefeld","98","95-99","20","1"
"2012","081","81","Seefeld","99","95-99","20","1"
"2012","082","82","Mühlebach","0","0-4","1","53"
"2012","082","82","Mühlebach","1","0-4","1","60"
"2012","082","82","Mühlebach","2","0-4","1","46"
"2012","082","82","Mühlebach","3","0-4","1","43"
"2012","082","82","Mühlebach","4","0-4","1","46"
"2012","082","82","Mühlebach","5","5-9","2","31"
"2012","082","82","Mühlebach","6","5-9","2","31"
"2012","082","82","Mühlebach","7","5-9","2","48"
"2012","082","82","Mühlebach","8","5-9","2","41"
"2012","082","82","Mühlebach","9","5-9","2","41"
"2012","082","82","Mühlebach","10","10-14","3","32"
"2012","082","82","Mühlebach","11","10-14","3","29"
"2012","082","82","Mühlebach","12","10-14","3","34"
"2012","082","82","Mühlebach","13","10-14","3","22"
"2012","082","82","Mühlebach","14","10-14","3","27"
"2012","082","82","Mühlebach","15","15-19","4","25"
"2012","082","82","Mühlebach","16","15-19","4","19"
"2012","082","82","Mühlebach","17","15-19","4","39"
"2012","082","82","Mühlebach","18","15-19","4","31"
"2012","082","82","Mühlebach","19","15-19","4","36"
"2012","082","82","Mühlebach","20","20-24","5","59"
"2012","082","82","Mühlebach","21","20-24","5","54"
"2012","082","82","Mühlebach","22","20-24","5","59"
"2012","082","82","Mühlebach","23","20-24","5","51"
"2012","082","82","Mühlebach","24","20-24","5","85"
"2012","082","82","Mühlebach","25","25-29","6","65"
"2012","082","82","Mühlebach","26","25-29","6","101"
"2012","082","82","Mühlebach","27","25-29","6","128"
"2012","082","82","Mühlebach","28","25-29","6","130"
"2012","082","82","Mühlebach","29","25-29","6","146"
"2012","082","82","Mühlebach","30","30-34","7","137"
"2012","082","82","Mühlebach","31","30-34","7","140"
"2012","082","82","Mühlebach","32","30-34","7","138"
"2012","082","82","Mühlebach","33","30-34","7","125"
"2012","082","82","Mühlebach","34","30-34","7","117"
"2012","082","82","Mühlebach","35","35-39","8","155"
"2012","082","82","Mühlebach","36","35-39","8","112"
"2012","082","82","Mühlebach","37","35-39","8","116"
"2012","082","82","Mühlebach","38","35-39","8","119"
"2012","082","82","Mühlebach","39","35-39","8","108"
"2012","082","82","Mühlebach","40","40-44","9","96"
"2012","082","82","Mühlebach","41","40-44","9","94"
"2012","082","82","Mühlebach","42","40-44","9","112"
"2012","082","82","Mühlebach","43","40-44","9","99"
"2012","082","82","Mühlebach","44","40-44","9","85"
"2012","082","82","Mühlebach","45","45-49","10","93"
"2012","082","82","Mühlebach","46","45-49","10","94"
"2012","082","82","Mühlebach","47","45-49","10","121"
"2012","082","82","Mühlebach","48","45-49","10","94"
"2012","082","82","Mühlebach","49","45-49","10","83"
"2012","082","82","Mühlebach","50","50-54","11","67"
"2012","082","82","Mühlebach","51","50-54","11","85"
"2012","082","82","Mühlebach","52","50-54","11","72"
"2012","082","82","Mühlebach","53","50-54","11","63"
"2012","082","82","Mühlebach","54","50-54","11","74"
"2012","082","82","Mühlebach","55","55-59","12","77"
"2012","082","82","Mühlebach","56","55-59","12","70"
"2012","082","82","Mühlebach","57","55-59","12","60"
"2012","082","82","Mühlebach","58","55-59","12","69"
"2012","082","82","Mühlebach","59","55-59","12","66"
